st,naics,lfo,rcptot_size,estab_f,estab,rcptot_n_f,rcptot_f,rcptot
0,31111,-,118,,221,G,,0
0,31111,-,119,,268,G,,0
0,31111,-,121,,165,G,,0
0,31111,-,122,,139,G,,0
0,31111,-,123,,88,G,,0
0,31111,-,125,,49,G,,0
0,31111,-,131,,34,G,,0
0,31111,-,133,,0,G,,0
0,31111,-,141,,0,G,,0
0,31111,-,1411,,0,G,,0
0,31111,C,1,,162,G,,17831
0,31111,S,1,,1108,G,,40096
0,31111,P,1,,125,G,,18242
0,3112,-,1,,370,G,,23175
0,3112,-,111,,76,G,,0
0,3112,-,118,,58,G,,0
0,3112,-,119,,77,G,,0
0,3112,-,121,,57,G,,0
0,3112,-,122,,43,G,,0
0,3112,-,123,,31,G,,0
0,3112,-,125,,22,G,,0
0,3112,-,131,,6,G,,0
0,3112,-,133,,0,G,,0
0,3112,-,141,,0,G,,0
0,3112,-,1411,,0,G,,0
0,3112,C,1,,51,G,,4197
0,3112,S,1,,286,G,,14246
0,3112,P,1,,33,H,,4732
0,3113,-,1,,2430,G,,66224
0,3113,-,111,,881,G,,0
0,3113,-,118,,458,G,,0
0,3113,-,119,,578,G,,0
0,3113,-,121,,225,G,,0
0,3113,-,122,,159,G,,0
0,3113,-,123,,87,G,,0
0,3113,-,125,,25,G,,0
0,3113,-,131,,17,G,,0
0,3113,-,133,,0,G,,0
0,3113,-,141,,0,G,,0
0,3113,-,1411,,0,G,,0
0,3113,C,1,,188,G,,11901
0,3113,S,1,,2073,G,,43592
0,3113,P,1,,169,H,,10731
0,3114,-,1,,3367,G,,111719
0,3114,-,111,,968,G,,0
0,3114,-,118,,611,G,,0
0,3114,-,119,,888,G,,0
0,3114,-,121,,386,G,,0
0,3114,-,122,,260,G,,0
0,3114,-,123,,177,G,,0
0,3114,-,125,,60,G,,0
0,3114,-,131,,17,G,,0
0,3114,-,133,,0,G,,0
0,3114,-,141,,0,G,,0
0,3114,-,1411,,0,G,,0
0,3114,C,1,,281,G,,17274
0,3114,S,1,,2824,G,,77882
0,3114,P,1,,262,G,,16563
0,3115,-,1,,1272,G,,57989
0,3115,-,111,,275,G,,0
0,3115,-,118,,227,G,,0
0,3115,-,119,,353,G,,0
0,3115,-,121,,169,G,,0
0,3115,-,122,,100,G,,0
0,3115,-,123,,102,G,,0
0,3115,-,125,,31,G,,0
0,3115,-,131,,15,G,,0
0,3115,-,133,,0,G,,0
0,3115,-,141,,0,G,,0
0,3115,-,1411,,0,G,,0
0,3115,C,1,,97,G,,11552
0,3115,S,1,,1089,G,,36596
0,3115,P,1,,86,G,,9841
0,3116,-,1,,2460,G,,94553
0,3116,-,111,,605,G,,0
0,3116,-,118,,414,G,,0
0,3116,-,119,,599,G,,0
0,3116,-,121,,377,G,,0
0,3116,-,122,,253,G,,0
0,3116,-,123,,150,G,,0
0,3116,-,125,,41,G,,0
0,3116,-,131,,21,G,,0
0,3116,-,133,,0,G,,0
0,3116,-,141,,0,G,,0
0,3116,-,1411,,0,G,,0
0,3116,C,1,,96,G,,11934
0,3116,S,1,,2260,G,,70118
0,3116,P,1,,104,G,,12501
0,31161,-,1,,2460,G,,94553
0,31161,-,111,,605,G,,0
0,31161,-,118,,414,G,,0
0,31161,-,119,,599,G,,0
0,31161,-,121,,377,G,,0
0,31161,-,122,,253,G,,0
0,31161,-,123,,150,G,,0
0,31161,-,125,,41,G,,0
0,31161,-,131,,21,G,,0
0,31161,-,133,,0,G,,0
0,31161,-,141,,0,G,,0
0,31161,-,1411,,0,G,,0
0,31161,C,1,,96,G,,11934
0,31161,S,1,,2260,G,,70118
0,31161,P,1,,104,G,,12501
0,3117,-,1,,1757,G,,110745
0,3117,-,111,,235,G,,0
0,3117,-,118,,276,G,,0
0,3117,-,119,,462,G,,0
0,3117,-,121,,238,G,,0
0,3117,-,122,,214,G,,0
0,3117,-,123,,240,G,,0
0,3117,-,125,,68,G,,0
0,3117,-,131,,24,G,,0
0,3117,-,133,,0,G,,0
0,3117,-,141,,0,G,,0
0,3117,-,1411,,0,G,,0
0,3117,C,1,,136,G,,18617
0,3117,S,1,,1547,G,,83369
0,3117,P,1,,74,G,,8759
0,31171,-,1,,1757,G,,110745
0,31171,-,111,,235,G,,0
0,31171,-,118,,276,G,,0
0,31171,-,119,,462,G,,0
0,31171,-,121,,238,G,,0
0,31171,-,122,,214,G,,0
0,31171,-,123,,240,G,,0
0,31171,-,125,,68,G,,0
0,31171,-,131,,24,G,,0
0,31171,-,133,,0,G,,0
0,31171,-,141,,0,G,,0
0,31171,-,1411,,0,G,,0
0,31171,C,1,,136,G,,18617
0,31171,S,1,,1547,G,,83369
0,31171,P,1,,74,G,,8759
0,3118,-,1,,14836,G,,450124
0,3118,-,111,,4557,G,,0
0,3118,-,118,,2853,G,,0
0,3118,-,119,,3957,G,,0
0,3118,-,121,,1309,G,,0
0,3118,-,122,,1114,G,,0
0,3118,-,123,,779,G,,0
0,3118,-,125,,183,G,,0
0,3118,-,131,,84,G,,0
0,3118,-,133,,0,G,,0
0,3118,-,141,,0,G,,0
0,3118,-,1411,,0,G,,0
0,3118,C,1,,560,G,,45224
0,3118,S,1,,13760,G,,370332
0,3118,P,1,,516,G,,34568
0,3119,-,1,,10618,G,,375138
0,3119,-,111,,3059,G,,0
0,3119,-,118,,2051,G,,0
0,3119,-,119,,2664,G,,0
0,3119,-,121,,1163,G,,0
0,3119,-,122,,810,G,,0
0,3119,-,123,,590,G,,0
0,3119,-,125,,203,G,,0
0,3119,-,131,,78,G,,0
0,3119,-,133,,0,G,,0
0,3119,-,141,,0,G,,0
0,3119,-,1411,,0,G,,0
0,3119,C,1,,1065,G,,91072
0,3119,S,1,,8705,G,,219331
0,3119,P,1,,848,G,,64735
0,312,-,1,,3798,G,,313370
0,312,-,111,,555,G,,0
0,312,-,118,,444,G,,0
0,312,-,119,,740,G,,0
0,312,-,121,,576,G,,0
0,312,-,122,,595,G,,0
0,312,-,123,,556,G,,0
0,312,-,125,,233,G,,0
0,312,-,131,,99,G,,0
0,312,-,133,,0,G,,0
0,312,-,141,,0,G,,0
0,312,-,1411,,0,G,,0
0,312,C,1,,771,G,,82321
0,312,S,1,,1798,G,,94095
0,312,P,1,,1229,G,,136954
0,313,-,1,,1970,G,,48753
0,313,-,111,,696,G,,0
0,313,-,118,,375,G,,0
0,313,-,119,,471,G,,0
0,313,-,121,,219,G,,0
0,313,-,122,,112,G,,0
0,313,-,123,,69,G,,0
0,313,-,125,,19,G,,0
0,313,-,131,,9,G,,0
0,313,-,133,,0,G,,0
0,313,-,141,,0,G,,0
0,313,-,1411,,0,G,,0
0,313,C,1,,74,G,,11808
0,313,S,1,,1851,G,,34506
0,313,P,1,,45,H,,2439
0,314,-,1,,3332,G,,103357
0,314,-,111,,1274,G,,0
0,314,-,118,,608,G,,0
0,314,-,119,,714,G,,0
0,314,-,121,,313,G,,0
0,314,-,122,,204,G,,0
0,314,-,123,,134,G,,0
0,314,-,125,,55,G,,0
0,314,-,131,,30,G,,0
0,314,-,133,,0,G,,0
0,314,-,141,,0,G,,0
0,314,-,1411,,0,G,,0
0,314,C,1,,197,G,,26729
0,314,S,1,,3041,G,,64466
0,314,P,1,,94,G,,12162
0,315,-,1,,24653,G,,791439
0,315,-,111,,7639,G,,0
0,315,-,118,,4642,G,,0
0,315,-,119,,5982,G,,0
0,315,-,121,,2761,G,,0
0,315,-,122,,1875,G,,0
0,315,-,123,,1223,G,,0
0,315,-,125,,382,G,,0
0,315,-,131,,148,G,,0
0,315,-,133,D,0,D,D,0
0,315,-,141,,0,G,,0
0,315,-,1411,,0,G,,0
0,315,C,1,,2477,G,,216242
0,315,S,1,,20509,G,,456039
0,315,P,1,,1667,G,,119158
0,316,-,1,,5100,G,,168557
0,316,-,111,,1435,G,,0
0,316,-,118,,893,G,,0
0,316,-,119,,1254,G,,0
0,316,-,121,,725,G,,0
0,316,-,122,,423,G,,0
0,316,-,123,,276,G,,0
0,316,-,125,,62,G,,0
0,316,-,131,,32,G,,0
0,316,-,133,,0,G,,0
0,316,-,141,,0,G,,0
0,316,-,1411,,0,G,,0
0,316,C,1,,250,G,,21143
0,316,S,1,,4678,G,,131611
0,316,P,1,,172,G,,15803
0,3161,-,1,,1291,G,,36528
0,3161,-,111,,351,G,,0
0,3161,-,118,,245,G,,0
0,3161,-,119,,323,G,,0
0,3161,-,121,,198,G,,0
0,3161,-,122,,101,G,,0
0,3161,-,123,,62,G,,0
0,3161,-,125,,8,G,,0
0,3161,-,131,,3,G,,0
0,3161,-,133,,0,G,,0
0,3161,-,141,,0,G,,0
0,3161,-,1411,,0,G,,0
0,3161,C,1,,48,G,,2878
0,3161,S,1,,1213,G,,31709
0,3161,P,1,,30,G,,1941
0,31611,-,1,,1291,G,,36528
0,31611,-,111,,351,G,,0
0,31611,-,118,,245,G,,0
0,31611,-,119,,323,G,,0
0,31611,-,121,,198,G,,0
0,31611,-,122,,101,G,,0
0,31611,-,123,,62,G,,0
0,31611,-,125,,8,G,,0
0,31611,-,131,,3,G,,0
0,31611,-,133,,0,G,,0
0,31611,-,141,,0,G,,0
0,31611,-,1411,,0,G,,0
0,31611,C,1,,48,G,,2878
0,31611,S,1,,1213,G,,31709
0,31611,P,1,,30,G,,1941
0,3162,-,1,,644,G,,28571
0,3162,-,111,,132,G,,0
0,3162,-,118,,106,G,,0
0,3162,-,119,,181,G,,0
0,3162,-,121,,88,G,,0
0,3162,-,122,,65,G,,0
0,3162,-,123,,53,G,,0
0,3162,-,125,,10,G,,0
0,3162,-,131,,9,G,,0
0,3162,-,133,,0,G,,0
0,3162,-,141,,0,G,,0
0,3162,-,1411,,0,G,,0
0,3162,C,1,,38,G,,4057
0,3162,S,1,,571,G,,20140
0,3162,P,1,,35,G,,4374
0,31621,-,1,,644,G,,28571
0,31621,-,111,,132,G,,0
0,31621,-,118,,106,G,,0
0,31621,-,119,,181,G,,0
0,31621,-,121,,88,G,,0
0,31621,-,122,,65,G,,0
0,31621,-,123,,53,G,,0
0,31621,-,125,,10,G,,0
0,31621,-,131,,9,G,,0
0,31621,-,133,,0,G,,0
0,31621,-,141,,0,G,,0
0,31621,-,1411,,0,G,,0
0,31621,C,1,,38,G,,4057
0,31621,S,1,,571,G,,20140
0,31621,P,1,,35,G,,4374
0,3169,-,1,,3165,G,,103458
0,3169,-,111,,952,G,,0
0,3169,-,118,,542,G,,0
0,3169,-,119,,750,G,,0
0,3169,-,121,,439,G,,0
0,3169,-,122,,257,G,,0
0,3169,-,123,,161,G,,0
0,3169,-,125,,44,G,,0
0,3169,-,131,,20,G,,0
0,3169,-,133,,0,G,,0
0,3169,-,141,,0,G,,0
0,3169,-,1411,,0,G,,0
0,3169,C,1,,164,G,,14208
0,3169,S,1,,2894,G,,79762
0,3169,P,1,,107,G,,9488
0,31699,-,1,,3165,G,,103458
0,31699,-,111,,952,G,,0
0,31699,-,118,,542,G,,0
0,31699,-,119,,750,G,,0
0,31699,-,121,,439,G,,0
0,31699,-,122,,257,G,,0
0,31699,-,123,,161,G,,0
0,31699,-,125,,44,G,,0
0,31699,-,131,,20,G,,0
0,31699,-,133,,0,G,,0
0,31699,-,141,,0,G,,0
0,31699,-,1411,,0,G,,0
0,31699,C,1,,164,G,,14208
0,31699,S,1,,2894,G,,79762
0,31699,P,1,,107,G,,9488
0,321,-,1,,24160,G,,1145199
0,321,-,111,,6155,G,,0
0,321,-,118,,3707,G,,0
0,321,-,119,,5306,G,,0
0,321,-,121,,3614,G,,0
0,321,-,122,,2593,G,,0
0,321,-,123,,1867,G,,0
0,321,-,125,,607,G,,0
0,321,-,131,,311,G,,0
0,321,-,133,,0,G,,0
0,321,-,141,,0,G,,0
0,321,-,1411,,0,G,,0
0,321,C,1,,2168,G,,227720
0,321,S,1,,20703,G,,745054
0,321,P,1,,1289,G,,172425
0,322,-,1,,1455,G,,77640
0,322,-,111,,344,G,,0
0,322,-,118,,248,G,,0
0,322,-,119,,369,G,,0
0,322,-,121,,180,G,,0
0,322,-,122,,122,G,,0
0,322,-,123,,122,G,,0
0,322,-,125,,40,G,,0
0,322,-,131,,30,G,,0
0,322,-,133,,0,G,,0
0,322,-,141,,0,G,,0
0,322,-,1411,,0,G,,0
0,322,C,1,,163,G,,24830
0,322,S,1,,1228,G,,44567
0,322,P,1,,64,G,,8243
0,323,-,1,,27446,G,,1363156
0,323,-,111,,6203,G,,0
0,323,-,118,,4065,G,,0
0,323,-,119,,5978,G,,0
0,323,-,121,,4142,G,,0
0,323,-,122,,3464,G,,0
0,323,-,123,,2614,G,,0
0,323,-,125,,671,G,,0
0,323,-,131,,309,G,,0
0,323,-,133,,0,G,,0
0,323,-,141,,0,G,,0
0,323,-,1411,,0,G,,0
0,323,C,1,,3605,G,,372989
0,323,S,1,,22191,G,,832101
0,323,P,1,,1650,G,,158066
0,3231,-,1,,27446,G,,1363156
0,3231,-,111,,6203,G,,0
0,3231,-,118,,4065,G,,0
0,3231,-,119,,5978,G,,0
0,3231,-,121,,4142,G,,0
0,3231,-,122,,3464,G,,0
0,3231,-,123,,2614,G,,0
0,3231,-,125,,671,G,,0
0,3231,-,131,,309,G,,0
0,3231,-,133,,0,G,,0
0,3231,-,141,,0,G,,0
0,3231,-,1411,,0,G,,0
0,3231,C,1,,3605,G,,372989
0,3231,S,1,,22191,G,,832101
0,3231,P,1,,1650,G,,158066
0,324,-,1,,1916,G,,128978
0,324,-,111,,477,G,,0
0,324,-,118,,301,G,,0
0,324,-,119,,346,G,,0
0,324,-,121,,219,G,,0
0,324,-,122,,208,G,,0
0,324,-,123,,238,G,,0
0,324,-,125,,80,G,,0
0,324,-,131,,47,G,,0
0,324,-,133,,0,G,,0
0,324,-,141,,0,G,,0
0,324,-,1411,,0,G,,0
0,324,C,1,,287,G,,39447
0,324,S,1,,1457,G,,59020
0,324,P,1,,172,G,,30511
0,3241,-,1,,1916,G,,128978
0,3241,-,111,,477,G,,0
0,3241,-,118,,301,G,,0
0,3241,-,119,,346,G,,0
0,3241,-,121,,219,G,,0
0,3241,-,122,,208,G,,0
0,3241,-,123,,238,G,,0
0,3241,-,125,,80,G,,0
0,3241,-,131,,47,G,,0
0,3241,-,133,,0,G,,0
0,3241,-,141,,0,G,,0
0,3241,-,1411,,0,G,,0
0,3241,C,1,,287,G,,39447
0,3241,S,1,,1457,G,,59020
0,3241,P,1,,172,G,,30511
0,325,-,1,,12411,G,,542272
0,325,-,111,,2797,G,,0
0,325,-,118,,2281,G,,0
0,325,-,119,,3631,G,,0
0,325,-,121,,1421,G,,0
0,325,-,122,,1042,G,,0
0,325,-,123,,761,G,,0
0,325,-,125,,311,G,,0
0,325,-,131,,167,G,,0
0,325,-,133,,0,G,,0
0,325,-,141,,0,G,,0
0,325,-,1411,,0,G,,0
0,325,C,1,,1447,G,,167726
0,325,S,1,,10269,G,,287645
0,325,P,1,,695,G,,86901
0,3251,-,1,,851,G,,56231
0,3251,-,111,,173,G,,0
0,3251,-,118,,136,G,,0
0,3251,-,119,,195,G,,0
0,3251,-,121,,113,G,,0
0,3251,-,122,,96,G,,0
0,3251,-,123,,79,G,,0
0,3251,-,125,,38,G,,0
0,3251,-,131,,21,G,,0
0,3251,-,133,,0,G,,0
0,3251,-,141,,0,G,,0
0,3251,-,1411,,0,G,,0
0,3251,C,1,,135,G,,18080
0,3251,S,1,,647,G,,28707
0,3251,P,1,,69,G,,9444
0,3252,-,1,,443,G,,26888
0,3252,-,111,,101,G,,0
0,3252,-,118,,70,G,,0
0,3252,-,119,,82,G,,0
0,3252,-,121,,67,G,,0
0,3252,-,122,,48,G,,0
0,3252,-,123,,53,G,,0
0,3252,-,125,,16,G,,0
0,3252,-,131,,6,G,,0
0,3252,-,133,,0,G,,0
0,3252,-,141,,0,G,,0
0,3252,-,1411,,0,G,,0
0,3252,C,1,,70,G,,8555
0,3252,S,1,,337,G,,13308
0,3252,P,1,,36,G,,5025
0,3253,-,1,,838,G,,49662
0,3253,-,111,,142,G,,0
0,3253,-,118,,165,G,,0
0,3253,-,119,,191,G,,0
0,3253,-,121,,135,G,,0
0,3253,-,122,,90,G,,0
0,3253,-,123,,66,G,,0
0,3253,-,125,,30,G,,0
0,3253,-,131,,19,G,,0
0,3253,-,133,,0,G,,0
0,3253,-,141,,0,G,,0
0,3253,-,1411,,0,G,,0
0,3253,C,1,,114,G,,18314
0,3253,S,1,,667,G,,23754
0,3253,P,1,,57,G,,7594
0,3254,-,1,,1569,G,,86595
0,3254,-,111,,361,G,,0
0,3254,-,118,,241,G,,0
0,3254,-,119,,327,G,,0
0,3254,-,121,,236,G,,0
0,3254,-,122,,175,G,,0
0,3254,-,123,,149,G,,0
0,3254,-,125,,56,G,,0
0,3254,-,131,,24,G,,0
0,3254,-,133,,0,G,,0
0,3254,-,141,,0,G,,0
0,3254,-,1411,,0,G,,0
0,3254,C,1,,214,G,,25487
0,3254,S,1,,1260,G,,47291
0,3254,P,1,,95,G,,13817
0,32541,-,1,,1569,G,,86595
0,32541,-,111,,361,G,,0
0,32541,-,118,,241,G,,0
0,32541,-,119,,327,G,,0
0,32541,-,121,,236,G,,0
0,32541,-,122,,175,G,,0
0,32541,-,123,,149,G,,0
0,32541,-,125,,56,G,,0
0,32541,-,131,,24,G,,0
0,32541,-,133,,0,G,,0
0,32541,-,141,,0,G,,0
0,32541,-,1411,,0,G,,0
0,32541,C,1,,214,G,,25487
0,32541,S,1,,1260,G,,47291
0,32541,P,1,,95,G,,13817
0,3255,-,1,,2008,G,,81722
0,3255,-,111,,348,G,,0
0,3255,-,118,,347,G,,0
0,3255,-,119,,710,G,,0
0,3255,-,121,,264,G,,0
0,3255,-,122,,170,G,,0
0,3255,-,123,,106,G,,0
0,3255,-,125,,37,G,,0
0,3255,-,131,,26,G,,0
0,3255,-,133,,0,G,,0
0,3255,-,141,,0,G,,0
0,3255,-,1411,,0,G,,0
0,3255,C,1,,203,G,,24122
0,3255,S,1,,1729,G,,45890
0,3255,P,1,,76,G,,11710
0,3256,-,1,,4400,G,,89904
0,3256,-,111,,1200,G,,0
0,3256,-,118,,980,G,,0
0,3256,-,119,,1637,G,,0
0,3256,-,121,,287,G,,0
0,3256,-,122,,159,G,,0
0,3256,-,123,,85,G,,0
0,3256,-,125,,36,G,,0
0,3256,-,131,,16,G,,0
0,3256,-,133,,0,G,,0
0,3256,-,141,,0,G,,0
0,3256,-,1411,,0,G,,0
0,3256,C,1,,271,G,,21546
0,3256,S,1,,3972,G,,59366
0,3256,P,1,,157,H,,8992
0,3259,-,1,,2302,G,,151270
0,3259,-,111,,472,G,,0
0,3259,-,118,,342,G,,0
0,3259,-,119,,489,G,,0
0,3259,-,121,,319,G,,0
0,3259,-,122,,304,G,,0
0,3259,-,123,,223,G,,0
0,3259,-,125,,98,G,,0
0,3259,-,131,,55,G,,0
0,3259,-,133,,0,G,,0
0,3259,-,141,,0,G,,0
0,3259,-,1411,,0,G,,0
0,3259,C,1,,440,G,,51622
0,3259,S,1,,1657,G,,69329
0,3259,P,1,,205,G,,30319
0,326,-,1,,5082,G,,330297
0,326,-,111,,1026,G,,0
0,326,-,118,,783,G,,0
0,326,-,119,,1168,G,,0
0,326,-,121,,673,G,,0
0,326,-,122,,561,G,,0
0,326,-,123,,548,G,,0
0,326,-,125,,202,G,,0
0,326,-,131,,121,G,,0
0,326,-,133,,0,G,,0
0,326,-,141,,0,G,,0
0,326,-,1411,,0,G,,0
0,326,C,1,,1148,G,,127663
0,326,S,1,,3459,G,,146243
0,326,P,1,,475,G,,56391
0,327,-,1,,9629,G,,367525
0,327,-,111,,2564,G,,0
0,327,-,118,,1635,G,,0
0,327,-,119,,2382,G,,0
0,327,-,121,,1318,G,,0
0,327,-,122,,888,G,,0
0,327,-,123,,580,G,,0
0,327,-,125,,189,G,,0
0,327,-,131,,73,G,,0
0,327,-,133,,0,G,,0
0,327,-,141,,0,G,,0
0,327,-,1411,,0,G,,0
0,327,C,1,,862,G,,84524
0,327,S,1,,8254,G,,228753
0,327,P,1,,513,G,,54248
0,3271,-,1,,2784,G,,52561
0,3271,-,111,,952,G,,0
0,3271,-,118,,581,G,,0
0,3271,-,119,,697,G,,0
0,3271,-,121,,323,G,,0
0,3271,-,122,,164,G,,0
0,3271,-,123,,52,G,,0
0,3271,-,125,,12,G,,0
0,3271,-,131,,3,G,,0
0,3271,-,133,,0,G,,0
0,3271,-,141,,0,G,,0
0,3271,-,1411,,0,G,,0
0,3271,C,1,,112,G,,5829
0,3271,S,1,,2576,G,,41923
0,3271,P,1,,96,G,,4809
0,3272,-,1,,2998,G,,109803
0,3272,-,111,,815,G,,0
0,3272,-,118,,468,G,,0
0,3272,-,119,,691,G,,0
0,3272,-,121,,464,G,,0
0,3272,-,122,,304,G,,0
0,3272,-,123,,188,G,,0
0,3272,-,125,,54,G,,0
0,3272,-,131,,14,G,,0
0,3272,-,133,,0,G,,0
0,3272,-,141,,0,G,,0
0,3272,-,1411,,0,G,,0
0,3272,C,1,,265,G,,23143
0,3272,S,1,,2572,G,,70739
0,3272,P,1,,161,G,,15921
0,32721,-,1,,2998,G,,109803
0,32721,-,111,,815,G,,0
0,32721,-,118,,468,G,,0
0,32721,-,119,,691,G,,0
0,32721,-,121,,464,G,,0
0,32721,-,122,,304,G,,0
0,32721,-,123,,188,G,,0
0,32721,-,125,,54,G,,0
0,32721,-,131,,14,G,,0
0,32721,-,133,,0,G,,0
0,32721,-,141,,0,G,,0
0,32721,-,1411,,0,G,,0
0,32721,C,1,,265,G,,23143
0,32721,S,1,,2572,G,,70739
0,32721,P,1,,161,G,,15921
0,3273,-,1,,1906,G,,113796
0,3273,-,111,,311,G,,0
0,3273,-,118,,287,G,,0
0,3273,-,119,,569,G,,0
0,3273,-,121,,249,G,,0
0,3273,-,122,,209,G,,0
0,3273,-,123,,172,G,,0
0,3273,-,125,,70,G,,0
0,3273,-,131,,39,G,,0
0,3273,-,133,,0,G,,0
0,3273,-,141,,0,G,,0
0,3273,-,1411,,0,G,,0
0,3273,C,1,,290,G,,35934
0,3273,S,1,,1462,G,,55374
0,3273,P,1,,154,G,,22488
0,3274,-,1,,88,G,,5443
0,3274,-,111,,21,G,,0
0,3274,-,118,,10,G,,0
0,3274,-,119,,22,G,,0
0,3274,-,121,,15,G,,0
0,3274,-,122,,9,G,,0
0,3274,-,123,,4,G,,0
0,3274,-,125,,6,G,,0
0,3274,-,131,D,0,D,D,0
0,3274,-,133,,0,G,,0
0,3274,-,141,,0,G,,0
0,3274,-,1411,,0,G,,0
0,3274,C,1,,7,H,,884
0,3274,S,1,,73,G,,3429
0,3274,P,1,D,0,D,D,0
0,3279,-,1,,1853,G,,85922
0,3279,-,111,,465,G,,0
0,3279,-,118,,289,G,,0
0,3279,-,119,,403,G,,0
0,3279,-,121,,267,G,,0
0,3279,-,122,,202,G,,0
0,3279,-,123,,164,G,,0
0,3279,-,125,,47,G,,0
0,3279,-,131,,16,G,,0
0,3279,-,133,,0,G,,0
0,3279,-,141,,0,G,,0
0,3279,-,1411,,0,G,,0
0,3279,C,1,,188,G,,18734
0,3279,S,1,,1571,G,,57288
0,3279,P,1,,94,G,,9900
0,331,-,1,,3746,G,,245910
0,331,-,111,,636,G,,0
0,331,-,118,,525,G,,0
0,331,-,119,,852,G,,0
0,331,-,121,,563,G,,0
0,331,-,122,,519,G,,0
0,331,-,123,,415,G,,0
0,331,-,125,,165,G,,0
0,331,-,131,,71,G,,0
0,331,-,133,,0,G,,0
0,331,-,141,,0,G,,0
0,331,-,1411,,0,G,,0
0,331,C,1,,739,G,,86810
0,331,S,1,,2733,G,,116309
0,331,P,1,,274,G,,42791
0,332,-,1,,37859,G,,2190666
0,332,-,111,,7380,G,,0
0,332,-,118,,5442,G,,0
0,332,-,119,,8032,G,,0
0,332,-,121,,5924,G,,0
0,332,-,122,,5089,G,,0
0,332,-,123,,4201,G,,0
0,332,-,125,,1266,G,,0
0,332,-,131,,524,G,,0
0,332,-,133,D,0,D,D,0
0,332,-,141,,0,G,,0
0,332,-,1411,,0,G,,0
0,332,C,1,,6012,G,,652526
0,332,S,1,,29576,G,,1259599
0,332,P,1,,2271,G,,278541
0,333,-,1,,16008,G,,974565
0,333,-,111,,3213,G,,0
0,333,-,118,,2314,G,,0
0,333,-,119,,3391,G,,0
0,333,-,121,,2459,G,,0
0,333,-,122,,1966,G,,0
0,333,-,123,,1789,G,,0
0,333,-,125,,598,G,,0
0,333,-,131,,278,G,,0
0,333,-,133,,0,G,,0
0,333,-,141,,0,G,,0
0,333,-,1411,,0,G,,0
0,333,C,1,,2580,G,,306620
0,333,S,1,,12368,G,,517161
0,333,P,1,,1060,G,,150784
0,334,-,1,,9652,G,,496231
0,334,-,111,,2262,G,,0
0,334,-,118,,1518,G,,0
0,334,-,119,,2236,G,,0
0,334,-,121,,1313,G,,0
0,334,-,122,,1078,G,,0
0,334,-,123,,828,G,,0
0,334,-,125,,270,G,,0
0,334,-,131,,146,G,,0
0,334,-,133,D,0,D,D,0
0,334,-,141,,0,G,,0
0,334,-,1411,,0,G,,0
0,334,C,1,,1728,G,,176751
0,334,S,1,,7278,G,,251142
0,334,P,1,,646,G,,68338
0,335,-,1,,6975,G,,409038
0,335,-,111,,1461,G,,0
0,335,-,118,,1119,G,,0
0,335,-,119,,1579,G,,0
0,335,-,121,,935,G,,0
0,335,-,122,,816,G,,0
0,335,-,123,,687,G,,0
0,335,-,125,,262,G,,0
0,335,-,131,,109,G,,0
0,335,-,133,,7,G,,0
0,335,-,141,,0,G,,0
0,335,-,1411,,0,G,,0
0,335,C,1,,1225,G,,141676
0,335,S,1,,5271,G,,207702
0,335,P,1,,479,G,,59660
0,336,-,1,,8435,G,,535824
0,336,-,111,,1285,G,,0
0,336,-,118,,1087,G,,0
0,336,-,119,,1982,G,,0
0,336,-,121,,1371,G,,0
0,336,-,122,,1162,G,,0
0,336,-,123,,1137,G,,0
0,336,-,125,,275,G,,0
0,336,-,131,,136,G,,0
0,336,-,133,,0,G,,0
0,336,-,141,,0,G,,0
0,336,-,1411,,0,G,,0
0,336,C,1,,1438,G,,164958
0,336,S,1,,6413,G,,300154
0,336,P,1,,584,G,,70712
0,337,-,1,,16775,G,,778552
0,337,-,111,,3506,G,,0
0,337,-,118,,2493,G,,0
0,337,-,119,,3966,G,,0
0,337,-,121,,2809,G,,0
0,337,-,122,,2068,G,,0
0,337,-,123,,1392,G,,0
0,337,-,125,,389,G,,0
0,337,-,131,,152,G,,0
0,337,-,133,,0,G,,0
0,337,-,141,,0,G,,0
0,337,-,1411,,0,G,,0
0,337,C,1,,1406,G,,148336
0,337,S,1,,14690,G,,541015
0,337,P,1,,679,G,,89201
0,339,-,1,,70878,G,,3095275
0,339,-,111,,20166,G,,0
0,339,-,118,,11984,G,,0
0,339,-,119,,15279,G,,0
0,339,-,121,,9147,G,,0
0,339,-,122,,6875,G,,0
0,339,-,123,,5020,G,,0
0,339,-,125,,1601,G,,0
0,339,-,131,,730,G,,0
0,339,-,133,,76,G,,0
0,339,-,141,,0,G,,0
0,339,-,1411,,0,G,,0
0,339,C,1,,7811,G,,775342
0,339,S,1,,58589,G,,1879183
0,339,P,1,,4478,G,,440750
0,3391,-,1,,6444,G,,384902
0,3391,-,111,,1248,G,,0
0,3391,-,118,,864,G,,0
0,3391,-,119,,1305,G,,0
0,3391,-,121,,1053,G,,0
0,3391,-,122,,959,G,,0
0,3391,-,123,,690,G,,0
0,3391,-,125,,226,G,,0
0,3391,-,131,,98,G,,0
0,3391,-,133,D,0,D,D,0
0,3391,-,141,,0,G,,0
0,3391,-,1411,,0,G,,0
0,3391,C,1,,1020,G,,110165
0,3391,S,1,,4906,G,,209792
0,3391,P,1,,518,G,,64945
0,33911,-,1,,6444,G,,384902
